1	手掌软硬度异常
1	新陈代谢低下
0	下低谢代陈新
1	不排卵
0	卵排不
1	自主神经反射
0	射反经神主自
1	阴茎表浅性溃疡
0	疡溃性浅表茎阴
1	黏液囊肿
0	肿囊液黏
1	搏动性耳鸣
0	鸣耳性动搏
1	支气管痉挛
0	挛痉管气支
1	弓状指
0	指状弓
1	震颤
0	颤震
1	左腹屈曲
0	曲屈腹左
1	妊娠毒血症
0	症血毒娠妊
1	恶病性痤疮
0	疮痤性病恶
1	尿闭
0	闭尿
1	摸索反射
0	射反索摸
1	水样便
0	便样水
1	喉部淋巴滤泡增生
0	生增泡滤巴淋部喉
1	胎盘母体面上有凝血块及压迹
0	迹压及块血凝有上面体母盘胎
1	病理性黄疸
0	疸黄性理病
1	死产
0	产死
1	皮肤张力增加
0	加增力张肤皮
1	脓痱
0	痱脓
1	脾气变坏
0	坏变气脾
1	不能屈膝
0	膝屈能不
1	内踝下区域疼痛肿胀
0	胀肿痛疼域区下踝内
1	小指单一褶纹
0	纹褶一单指小
1	宫颈黏液脓性分泌物
0	物泌分性脓液黏颈宫
1	钩回发作
0	作发回钩
1	胶冻状便
0	便状冻胶
1	小眼球
0	球眼小
1	宫颈软
0	软颈宫
1	易激动
0	动激易
1	色素性皮损
0	损皮性素色
1	性冷淡
0	淡冷性
1	意识短暂中断
0	断中暂短识意
1	呼吸衰竭
0	竭衰吸呼
1	强迫性头位
0	位头性迫强
1	精神依赖性
0	性赖依神精
1	软腭运动不对称
0	称对不动运腭软
1	甲状旁腺机能减退
0	退减能机腺旁状甲
1	消化道憩室
0	室憩道化消
1	肌肉假肥大
0	大肥假肉肌
1	粪便硬结如羊粪状
0	状粪羊如结硬便粪
1	失盐
0	盐失
1	毛孔粗大
0	大粗孔毛
1	单侧鼻腔阻塞
0	塞阻腔鼻侧单
1	足部坏疽
0	疽坏部足
1	病理性神经损伤
0	伤损经神性理病
1	恶病质面容
0	容面质病恶
1	对红绿颜色分辨不清
0	清不辨分色颜绿红对
1	口鼻周围发绀
0	绀发围周鼻口
1	对生活丧失兴趣
0	趣兴失丧活生对
1	小儿剧烈咳嗽
0	嗽咳烈剧儿小
1	低枸橼酸尿
0	尿酸橼枸低
1	鼻根部水肿
0	肿水部根鼻
1	昏迷
0	迷昏
1	胎儿生长发育迟缓
0	缓迟育发长生儿胎
1	上肢麻木
0	木麻肢上
1	口中有金属甜味
0	味甜属金有中口
1	肺部肿块
0	块肿部肺
1	腋毛和阴毛脱落
0	落脱毛阴和毛腋
1	脸颊出现红血丝
0	丝血红现出颊脸
1	川字纹
0	纹字川
1	两眼上视障碍
0	碍障视上眼两
1	肝被膜紧张
0	张紧膜被肝
1	QRS波宽大畸形
0	形畸大宽波SRQ
1	废用性弱视
0	视弱性用废
1	强迫性重复
0	复重性迫强
1	酒后便血
0	血便后酒
1	横结肠下垂
0	垂下肠结横
1	进行性颈部肿块
0	块肿部颈性行进
1	下肢弥漫性水肿
0	肿水性漫弥肢下
1	尿胆红素阴性
0	性阴素红胆尿
1	精子稀少
0	少稀子精
1	脐尿管残余
0	余残管尿脐
1	骶椎腰化
0	化腰椎骶
1	晶状体移位
0	位移体状晶
1	腹鸣
0	鸣腹
1	精子凝集
0	集凝子精
1	肠壁水肿增厚
0	厚增肿水壁肠
1	婴儿臀部红
0	红部臀儿婴
1	口唇常无力而不能鼓气
0	气鼓能不而力无常唇口
1	皮肤肉芽肿
0	肿芽肉肤皮
1	液气胸
0	胸气液
1	排尿异物感
0	感物异尿排
1	正弦胎心率
0	率心胎弦正
1	新生儿震颤
0	颤震儿生新
1	消瘦
0	瘦消
1	皮肤闪电疼痛
0	痛疼电闪肤皮
1	视空间功能受损
0	损受能功间空视
1	肝细胞脂肪性变
0	变性肪脂胞细肝
1	泡样水肿
0	肿水样泡
1	肺部可闻及干湿啰音及哮鸣音
0	音鸣哮及音啰湿干及闻可部肺
1	肝脂肪变
0	变肪脂肝
1	劳动耐力下降
0	降下力耐动劳
1	紫斑
0	斑紫
1	肿胀
0	胀肿
1	腰部钝痛
0	痛钝部腰
1	精子质量下降
0	降下量质子精
1	耳廓擦伤
0	伤擦廓耳
1	牙齿萌出疼痛
0	痛疼出萌齿牙
1	咽反射消失
0	失消射反咽
1	足趾屈曲挛缩
0	缩挛曲屈趾足
1	持物不稳
0	稳不物持
1	足和足趾不能背屈
0	屈背能不趾足和足
1	颅内感染
0	染感内颅
1	隐球菌囊膜多糖堆积
0	积堆糖多膜囊菌球隐
1	足背及胫后动脉搏动减弱
0	弱减动搏脉动后胫及背足
1	假临产
0	产临假
1	反复感冒
0	冒感复反
1	脐带感染
0	染感带脐
1	心音异常
0	常异音心
1	人格改变
0	变改格人
1	餐后发作性腹痛
0	痛腹性作发后餐
1	腹部"气串样"肿块
0	块肿"样串气"部腹
1	纵沟短
0	短沟纵
1	甲身凹沟
0	沟凹身甲
1	皮肤水疱
0	疱水肤皮
1	前庭神经受损
0	损受经神庭前
1	皮肤脆性增加
0	加增性脆肤皮
1	尿不尽
0	尽不尿
1	无力
0	力无
1	下腹部压痛
0	痛压部腹下
1	种植性结节
0	节结性植种
1	肋骨融合
0	合融骨肋
1	尿道下裂
0	裂下道尿
1	睡眠呼吸暂停
0	停暂吸呼眠睡
1	近迫性心肌梗塞
0	塞梗肌心性迫近
1	腹痛伴便血
0	血便伴痛腹
1	闭眼站立不能
0	能不立站眼闭
1	复听
0	听复
1	湿性脚气
0	气脚性湿
1	肝源性水肿
0	肿水性源肝
1	白色视野缺损
0	损缺野视色白
1	胸式呼吸
0	吸呼式胸
1	汗出如油
0	油如出汗
1	疖肿
0	肿疖
1	腹式反常呼吸
0	吸呼常反式腹
1	视力视野改变
0	变改野视力视
1	舞蹈样不自主运动
0	动运主自不样蹈舞
1	尿黑酸
0	酸黑尿
1	关节囊松弛
0	弛松囊节关
1	脓性分泌物增多
0	多增物泌分性脓
1	孕妇上火
0	火上妇孕
1	持续性剧烈的肩痛
0	痛肩的烈剧性续持
1	视网膜Roth斑
0	斑htoR膜网视
1	上唇疖肿
0	肿疖唇上
1	伤口感染
0	染感口伤
1	骨无菌性坏死
0	死坏性菌无骨
1	平卧呼吸困难
0	难困吸呼卧平
1	胎位异常
0	常异位胎
1	撞击征
0	征击撞
1	低射血分数
0	数分血射低
1	后发性遗忘
0	忘遗性发后
1	说话时字词不能连续
0	续连能不词字时话说
1	挖耳出血
0	血出耳挖
1	恐惧
0	惧恐
1	肺动脉楔压(PCWP)降低
0	低降)PWCP(压楔脉动肺
1	趾垂症
0	症垂趾
1	颈静脉怒张
0	张怒脉静颈
1	下腹痛
0	痛腹下
1	松果体钙化移位
0	位移化钙体果松
1	暴力作用后腹痛
0	痛腹后用作力暴
1	泪溢
0	溢泪
1	胃肠功能不良
0	良不能功肠胃
1	回盲部结核
0	核结部盲回
1	发音障碍
0	碍障音发
1	血清睾酮浓度低下
0	下低度浓酮睾清血
1	婴儿黑头粉刺
0	刺粉头黑儿婴
1	丘脑下部损害
0	害损部下脑丘
1	叹息样呼吸
0	吸呼样息叹
1	肛门瘙痒
0	痒瘙门肛
1	小指不明原因痛
0	痛因原明不指小
1	椎间盘退行性变
0	变性行退盘间椎
1	月经血块过多
0	多过块血经月
1	左上腹肿块伴有呕血、黑便
0	便黑、血呕有伴块肿腹上左
1	舌痛
0	痛舌
1	下肢湿性坏疽
0	疽坏性湿肢下
1	四肢苔藓样变
0	变样藓苔肢四
1	肺部转移
0	移转部肺
1	头皮瘙痒剧烈并有血痂
0	痂血有并烈剧痒瘙皮头
1	门齿间距增宽
0	宽增距间齿门
1	腰背酸痛
0	痛酸背腰
1	血尿
0	尿血
1	皮肤疖痈
0	痈疖肤皮
1	肾性骨质软化
0	化软质骨性肾
1	皮肤松弛
0	弛松肤皮
1	痰检阴性
0	性阴检痰
1	无尿
0	尿无
1	手凉
0	凉手
1	瓣膜增厚
0	厚增膜瓣
1	恶性贫血
0	血贫性恶
1	口腔粘膜弥漫充血
0	血充漫弥膜粘腔口
1	胀坠感
0	感坠胀
1	雄激素过少
0	少过素激雄
1	腋窝有异味
0	味异有窝腋
1	冠状动脉供血不足
0	足不血供脉动状冠
1	鼻内似有擤不出的鼻涕
0	涕鼻的出不擤有似内鼻
1	鼻痒
0	痒鼻
1	强迫性头颈倾斜畸形
0	形畸斜倾颈头性迫强
1	腰痛卧床加重
0	重加床卧痛腰
1	指甲呈半圆形
0	形圆半呈甲指
1	手掌呈黑色
0	色黑呈掌手
1	耳溢液
0	液溢耳
1	汗腺分泌体味
0	味体泌分腺汗
1	斜眼抑制
0	制抑眼斜
1	口唇发绀
0	绀发唇口
1	恶臭便
0	便臭恶
1	思维控制异常
0	常异制控维思
1	脊柱骨质改变
0	变改质骨柱脊
1	微血管溶血性贫血
0	血贫性血溶管血微
1	发热伴关节肿痛
0	痛肿节关伴热发
1	无菌性赘生物
0	物生赘性菌无
1	青春期肥胖
0	胖肥期春青
1	外伤性遗忘症
0	症忘遗性伤外
1	惊恐发作
0	作发恐惊
1	鲜红斑痣
0	痣斑红鲜
1	交叉腿
0	腿叉交
1	粪便量多
0	多量便粪
1	反复高热
0	热高复反
1	肾区压痛和叩痛
0	痛叩和痛压区肾
1	肢体增长、增粗过度
0	度过粗增、长增体肢
1	反复发作的带状疱疹
0	疹疱状带的作发复反
1	角膜晶状体粘连
0	连粘体状晶膜角
1	儿童行为孤僻
0	僻孤为行童儿
1	脐周明显红肿变硬
0	硬变肿红显明周脐
1	日光照射引起皮肤过敏
0	敏过肤皮起引射照光日
1	心瓣膜穿孔
0	孔穿膜瓣心
1	眼距宽阔
0	阔宽距眼
1	球后溃疡
0	疡溃后球
1	头颈部剧痛
0	痛剧部颈头
1	多尿
0	尿多
1	结节性硬化
0	化硬性节结
1	"淡漠型"甲亢
0	亢甲"型漠淡"
1	臀部疼痛
0	痛疼部臀
1	结肠内形成坚硬的粪石
0	石粪的硬坚成形内肠结
1	违拗症
0	症拗违
1	囊肿壁薄且内含无色液体
0	体液色无含内且薄壁肿囊
1	腹部压痛
0	痛压部腹
1	意识障碍
0	碍障识意
1	胸腰驼背
0	背驼腰胸
1	大腿刺痛
0	痛刺腿大
1	难治性腹水
0	水腹性治难
1	胰源性腹痛
0	痛腹性源胰
1	眼前黑影
0	影黑前眼
1	期外收缩
0	缩收外期
1	先天性无子宫
0	宫子无性天先
1	指甲突然变白
0	白变然突甲指
1	弥漫性腹部骨化
0	化骨部腹性漫弥
1	蓝巩膜
0	膜巩蓝
1	眼内有异物感
0	感物异有内眼
1	不自主运动
0	动运主自不
1	吞咽痛
0	痛咽吞
1	角结膜干燥症
0	症燥干膜结角
1	结缔组织性外痔
0	痔外性织组缔结
1	周身不适
0	适不身周
1	腰酸背痛
0	痛背酸腰
1	眼睑浮肿
0	肿浮睑眼
1	滑脉
0	脉滑
1	视物变形
0	形变物视
1	门体侧支循环的形成
0	成形的环循支侧体门
1	胸壁血管充盈
0	盈充管血壁胸
1	多根肋骨骨折
0	折骨骨肋根多
1	血压波动大
0	大动波压血
1	垂体功能紊乱
0	乱紊能功体垂
1	易激惹
0	惹激易
1	盆腔脊膜膨出
0	出膨膜脊腔盆
1	上腔静脉回流受阻
0	阻受流回脉静腔上
1	口咽异物
0	物异咽口
1	两手颤抖
0	抖颤手两
1	粘膜萎缩
0	缩萎膜粘
1	结痂
0	痂结
1	歪斜指
0	指斜歪
1	溃疡龛影
0	影龛疡溃
1	剧痒的疣状结节
0	节结状疣的痒剧
1	透明血管型
0	型管血明透
1	脖子扭痛
0	痛扭子脖
1	异常高大
0	大高常异
1	附睾结石
0	石结睾附
1	尿路结石
0	石结路尿
1	髋部酸胀不适
0	适不胀酸部髋
1	压力和体位性多汗
0	汗多性位体和力压
1	间歇热
0	热歇间
1	牙龈痛
0	痛龈牙
1	呼吸道狭窄
0	窄狭道吸呼
1	青红丘疹
0	疹丘红青
1	杨梅样舌
0	舌样梅杨
1	热痛
0	痛热
1	呼吸音粗糙
0	糙粗音吸呼
1	气腹征
0	征腹气
1	手脱皮
0	皮脱手
1	唇上长有小水泡
0	泡水小有长上唇
1	间歇性寒颤
0	颤寒性歇间
1	食物误入气道
0	道气入误物食
1	内脏性肥胖
0	胖肥性脏内
1	舌头上有长时间不愈溃疡
0	疡溃愈不间时长有上头舌
1	眼神异常
0	常异神眼
1	闭目难立征
0	征立难目闭
1	小儿进食易呕吐
0	吐呕易食进儿小
1	斜视
0	视斜
1	牙周袋形成
0	成形袋周牙
1	咬合关系错乱
0	乱错系关合咬
1	拇指不明原因疼痛
0	痛疼因原明不指拇
1	子宫性闭经
0	经闭性宫子
1	血浆白蛋白降低
0	低降白蛋白浆血
1	凝血功能障碍
0	碍障能功血凝
1	头皮结痂
0	痂结皮头
1	乳溢一高泌乳素血症
0	症血素乳泌高一溢乳
1	急性贫血
0	血贫性急
1	脾胃湿热
0	热湿胃脾
1	子宫附件肿块
0	块肿件附宫子
1	耳廓放射性痛
0	痛性射放廓耳
1	吐血痰
0	痰血吐
1	室颤
0	颤室
1	前臂旋后功能受限
0	限受能功后旋臂前
1	阵挛
0	挛阵
1	特发性水肿
0	肿水性发特
1	疤痕形成
0	成形痕疤
1	鼻黏膜和鼻甲萎缩
0	缩萎甲鼻和膜黏鼻
1	带血粘脓鼻涕
0	涕鼻脓粘血带
1	动脉导管未闭
0	闭未管导脉动
1	淋巴结肿大
0	大肿结巴淋
1	增殖体肥大
0	大肥体殖增
1	太阳穴痛
0	痛穴阳太
1	伤口愈合发痒
0	痒发合愈口伤
1	三角韧带损伤
0	伤损带韧角三
1	口唇干燥
0	燥干唇口
1	四肢瘫痪
0	痪瘫肢四
1	抱癖
0	癖抱
1	肾部积水现象
0	象现水积部肾
1	结肠黑变
0	变黑肠结
1	气道陷闭
0	闭陷道气
1	尿妊娠试验阳性
0	性阳验试娠妊尿
1	强迫性穷思竭虑
0	虑竭思穷性迫强
1	不稳定性心绞痛
0	痛绞心性定稳不
1	高雄激素血症
0	症血素激雄高
1	拇指和食指不能对掌成完好的"O"形
0	形"O"的好完成掌对能不指食和指拇
1	痴呆面容
0	容面呆痴
1	体型异常
0	常异型体
1	休克较久后的肺部病变
0	变病部肺的后久较克休
1	连枷胸
0	胸枷连
1	胸背痛
0	痛背胸
1	弥漫性骨膜增厚
0	厚增膜骨性漫弥
1	痰呈粘液脓性
0	性脓液粘呈痰
1	双手活动软弱无力
0	力无弱软动活手双
1	胸膜肥厚
0	厚肥膜胸
1	无月经来潮
0	潮来经月无
1	胃粘膜充血
0	血充膜粘胃
1	运动性疲劳
0	劳疲性动运
1	诊断室中所测血压始终增高
0	高增终始压血测所中室断诊
1	稍高起的丘疹或结节
0	节结或疹丘的起高稍
1	胆道蛔虫症
0	症虫蛔道胆
1	骶髂部剧烈疼痛
0	痛疼烈剧部髂骶
1	肋膜腔积水
0	水积腔膜肋
1	上列牙痛
0	痛牙列上
1	双足红肿热痛
0	痛热肿红足双
1	高促胃泌素血症
0	症血素泌胃促高
1	舞蹈样手足徐动
0	动徐足手样蹈舞
1	手上有小水泡
0	泡水小有上手
1	局部头痛
0	痛头部局
1	肝静脉回流障碍
0	碍障流回脉静肝
1	腹水
0	水腹
1	四肢麻木
0	木麻肢四
1	皮肤黑斑
0	斑黑肤皮
1	婴儿体重增长过快
0	快过长增重体儿婴
1	心源性水肿
0	肿水性源心
1	膝关节间隙弹响和疼痛
0	痛疼和响弹隙间节关膝
1	社交敏感性障碍
0	碍障性感敏交社
1	无法引出moro反应
0	应反orom出引法无
1	分泌性腹泻
0	泻腹性泌分
1	棘突压痛
0	痛压突棘
1	皮肤湿冷
0	冷湿肤皮
1	面部皮肤皱纹增多
0	多增纹皱肤皮部面
1	虹膜蓝色
0	色蓝膜虹
1	前列腺肥大
0	大肥腺列前
1	病理性发笑和哭喊
0	喊哭和笑发性理病
1	眼睛发红
0	红发睛眼
1	皮肤无光泽
0	泽光无肤皮
1	发热伴有腹痛、腹泻、恶心、呕吐
0	吐呕、心恶、泻腹、痛腹有伴热发
1	舌咽神经损伤
0	伤损经神咽舌
1	血管伤
0	伤管血
1	咽痛
0	痛咽
1	腹腔积血
0	血积腔腹
1	晚上睡觉出冷汗
0	汗冷出觉睡上晚
1	脊髓出血
0	血出髓脊
1	睾丸增大和变硬
0	硬变和大增丸睾
1	眼肌瘫痪
0	痪瘫肌眼
1	高耸而对称的T波
0	波T的称对而耸高
1	肺纹理减少
0	少减理纹肺
1	腹腔出血
0	血出腔腹
1	椎间隙变化
0	化变隙间椎
1	脊柱前突变直局部叩痛
0	痛叩部局直变突前柱脊
1	头沉
0	沉头
1	尿急
0	急尿
1	流泪
0	泪流
1	声音变低
0	低变音声
1	鼻孔流脓
0	脓流孔鼻
1	痘疮
0	疮痘
1	红细胞压积偏高
0	高偏积压胞细红
1	不能向尺侧屈腕及屈环小指远侧指关节
0	节关指侧远指小环屈及腕屈侧尺向能不
1	表情迟钝
0	钝迟情表
1	易醒
0	醒易
1	肚脐痒
0	痒脐肚
1	虚火
0	火虚
1	尿胆原排泻增加
0	加增泻排原胆尿
1	反复发作抑郁症
0	症郁抑作发复反
1	便血且血与粪便混合
0	合混便粪与血且血便
1	眉弓凹陷
0	陷凹弓眉
1	白发
0	发白
1	反复发作右肺感染
0	染感肺右作发复反
1	额头长痘
0	痘长头额
1	女性体毛多
0	多毛体性女
1	尿淀粉酶升高
0	高升酶粉淀尿
1	神经官能症状
0	状症能官经神
1	睡眠猝死
0	死猝眠睡
1	鼻衄
0	衄鼻
1	髌后疼痛
0	痛疼后髌
1	手唇震颤
0	颤震唇手
1	会阴溃疡
0	疡溃阴会
1	胃黏膜充血水肿
0	肿水血充膜黏胃
1	晚霞样或夕照样眼底
0	底眼样照夕或样霞晚
1	饭后心跳加快
0	快加跳心后饭
1	高腭弓
0	弓腭高
1	牙槽突型
0	型突槽牙
1	讷吃
0	吃讷
1	关节游走性疼痛
0	痛疼性走游节关
1	听觉障碍
0	碍障觉听
1	"三偏"症
0	症"偏三"
1	结膜乳头增生
0	生增头乳膜结
1	自我残伤行为
0	为行伤残我自
1	浅表性疤痕
0	痕疤性表浅
1	大转子叩痛
0	痛叩子转大
1	尿道变粗变硬
0	硬变粗变道尿
1	老人剧烈咳嗽
0	嗽咳烈剧人老
1	气管受压
0	压受管气
1	耳骨外翻
0	翻外骨耳
1	肌肉痉挛性疼痛
0	痛疼性挛痉肉肌
1	头盆不称
0	称不盆头
1	控制能力丧失
0	失丧力能制控
1	出现喉结
0	结喉现出
1	特殊面痣
0	痣面殊特
1	膝内翻膝外翻或髋内翻
0	翻内髋或翻外膝翻内膝
1	脑炎样改变
0	变改样炎脑
1	尿酸结晶
0	晶结酸尿
1	鼻小柱缺损
0	损缺柱小鼻
1	心内膜弹力纤维增生
0	生增维纤力弹膜内心
1	晶状体膨胀增大
0	大增胀膨体状晶
1	胃排空延缓
0	缓延空排胃
1	骨骼变形缩短
0	短缩形变骼骨
1	肋骨痛
0	痛骨肋
1	输尿管梗阻
0	阻梗管尿输
1	烧伤后恶心与呕吐
0	吐呕与心恶后伤烧
1	胆汁潴留
0	留潴汁胆
1	喜依托
0	托依喜
1	夸大狂
0	狂大夸
1	早饱
0	饱早
1	睫毛掉落
0	落掉毛睫
1	面部肌肉痉挛
0	挛痉肉肌部面
1	大腿以下或膝以下肌肉瘫痪
0	痪瘫肉肌下以膝或下以腿大
1	选择性缄默症
0	症默缄性择选
1	外耳道疼痛
0	痛疼道耳外
1	易变性痉挛
0	挛痉性变易
1	情感淡漠
0	漠淡感情
1	毛发脱落
0	落脱发毛
1	大腿内侧红斑
0	斑红侧内腿大
1	两下肺纹理增粗
0	粗增理纹肺下两
1	腰软不能直起
0	起直能不软腰
1	关节液渗出
0	出渗液节关
1	恶病质
0	质病恶
1	全身皮肤及粘膜呈现不同程度青紫色
0	色紫青度程同不现呈膜粘及肤皮身全
1	龟头溃疡
0	疡溃头龟
1	颜面发红紫色
0	色紫红发面颜
1	乳头溢液
0	液溢头乳
1	头皮屑多
0	多屑皮头
1	粪便排出过程异常
0	常异程过出排便粪
1	尿道流血
0	血流道尿
1	颈椎间盘退变
0	变退盘间椎颈
1	烧伤后口渴
0	渴口后伤烧
1	低颅压综合征
0	征合综压颅低
1	粉红色泡沫痰
0	痰沫泡色红粉
1	新生儿嗜睡
0	睡嗜儿生新
1	足底溃疡
0	疡溃底足
1	口角下垂
0	垂下角口
1	高睾酮血症
0	症血酮睾高
1	脱髓
0	髓脱
1	关节强硬
0	硬强节关
1	脂质沉积症
0	症积沉质脂
1	脱症
0	症脱
1	指甲上有直线
0	线直有上甲指
1	脸部疼痛
0	痛疼部脸
1	下肢红斑结节
0	节结斑红肢下
1	肩背部肌肉痛
0	痛肉肌部背肩
1	足背动脉搏动消失
0	失消动搏脉动背足
1	心脏扩大
0	大扩脏心
1	尿流变细或中断
0	断中或细变流尿
1	新生儿两眼上翻凝视
0	视凝翻上眼两儿生新
1	浅表淋巴结进行性肿大
0	大肿性行进结巴淋表浅
1	猩红热样皮疹
0	疹皮样热红猩
1	无睾丸
0	丸睾无
1	上肢无力
0	力无肢上
1	睾丸受浸润
0	润浸受丸睾
1	痴呆
0	呆痴
1	皮肤型屈肢症
0	症肢屈型肤皮
1	胃扭转梗阻症状
0	状症阻梗转扭胃
1	泌尿道狭窄
0	窄狭道尿泌
1	痛性脸抽搐
0	搐抽脸性痛
1	听力减退
0	退减力听
1	微炎症状态
0	态状症炎微
1	食欲较差
0	差较欲食
1	尿潴留
0	留潴尿
1	中心暗点扩大
0	大扩点暗心中
1	顽固性高血压
0	压血高性固顽
1	动脉呈多处伸长扭曲状
0	状曲扭长伸处多呈脉动
1	颈背疼痛
0	痛疼背颈
1	腋毛变稀少
0	少稀变毛腋
1	食管溃疡
0	疡溃管食
1	局部静脉硬索状
0	状索硬脉静部局
1	病理性赌博
0	博赌性理病
1	周期性畏寒发热出汗热退症状
0	状症退热汗出热发寒畏性期周
1	角膜知觉减少
0	少减觉知膜角
1	屈曲指
0	指曲屈
1	传导性耳鸣
0	鸣耳性导传
1	胃扩张
0	张扩胃
1	胸廓异常
0	常异廓胸
1	口唇麻木
0	木麻唇口
1	尿瘘
0	瘘尿
1	髌前空虚感
0	感虚空前髌
1	呼吸困难
0	难困吸呼
1	脓肿
0	肿脓
1	新生儿皮肤褶皱
0	皱褶肤皮儿生新
1	指(趾)骨梗死
0	死梗骨)趾(指
1	脐周疼痛
0	痛疼周脐
1	骶骨囊肿
0	肿囊骨骶
1	下腔静脉血栓形成
0	成形栓血脉静腔下
1	肛内轻微隐痛坠胀或不适感
0	感适不或胀坠痛隐微轻内肛
1	免疫力下降
0	降下力疫免
1	乳腺隐痛
0	痛隐腺乳
1	血热
0	热血
1	色素脱失
0	失脱素色
1	妊娠期间小便不通
0	通不便小间期娠妊
1	血红蛋白尿
0	尿白蛋红血
1	胫骨假关节形成
0	成形节关假骨胫
1	产道裂伤
0	伤裂道产
1	成年后的容貌仍似儿童
0	童儿似仍貌容的后年成
1	女性第二性征消失
0	失消征性二第性女
1	突发性疼痛
0	痛疼性发突
1	子宫穿孔
0	孔穿宫子
1	椎前旁软组织肿胀或脓肿
0	肿脓或胀肿织组软旁前椎
1	胃肠淋巴回流受阻
0	阻受流回巴淋肠胃
1	上半身肥胖型
0	型胖肥身半上
1	静脉血栓
0	栓血脉静
1	维生素K缺乏
0	乏缺K素生维
1	气过水声
0	声水过气
1	阴道血性分泌物
0	物泌分性血道阴
1	核分裂象增多
0	多增象裂分核
1	狭窄骨盆
0	盆骨窄狭
1	下腹局部疼痛
0	痛疼部局腹下
1	食管壁纤维化
0	化维纤壁管食
1	鼻腔不能关闭引起的鼻音
0	音鼻的起引闭关能不腔鼻
1	泪腺不发达
0	达发不腺泪
1	收缩期震颤
0	颤震期缩收
1	虎眼征
0	征眼虎
1	单侧面部萎缩
0	缩萎部面侧单
1	生理性黄疸
0	疸黄性理生
1	膀胱刺激征
0	征激刺胱膀
1	食管下括约肌张力下降
0	降下力张肌约括下管食
1	胫骨干骨不连
0	连不骨干骨胫
1	肛周囊肿
0	肿囊周肛
1	喂食困难
0	难困食喂
1	额部疼痛
0	痛疼部额
1	肛门病变
0	变病门肛
1	念珠菌感染
0	染感菌珠念
1	眼张不开
0	开不张眼
1	胸椎腰化
0	化腰椎胸
1	脾肿大
0	大肿脾
1	食管痉挛
0	挛痉管食
1	大腿肌肉萎缩
0	缩萎肉肌腿大
1	前囟闭合延迟
0	迟延合闭囟前
1	血清甲胎蛋白升高
0	高升白蛋胎甲清血
1	齿龈肥厚
0	厚肥龈齿
1	全身皮肤散在黑痣
